kind,g,a,c,r,k,score,status
SWAP,0.018051,0.938628,0.009311,0.525000,0.655172,0.429232,DENY
SHUFFLE,0.019231,1.000000,0.009311,0.491525,0.074074,0.318828,DENY
IDENTITY,0.019231,1.000000,0.009615,0.500000,1.000000,0.505769,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.655172,0.431034,DENY
REAL,0.019048,0.615873,0.011788,0.481928,0.480000,0.321727,DENY
SWAP,0.030928,1.000000,0.011788,0.518072,0.480000,0.408158,DENY
SHUFFLE,0.019048,0.615873,0.011788,0.485294,0.040984,0.234597,DENY
IDENTITY,0.019048,1.000000,0.009524,0.500000,1.000000,0.505714,DENY
STRIP_CTX,0.000000,0.615873,0.000000,0.500000,0.480000,0.319175,DENY
REAL,0.026936,1.000000,0.013051,0.476744,0.575758,0.418498,DENY
SWAP,0.025316,0.939873,0.013051,0.523256,0.575758,0.415451,DENY
SHUFFLE,0.026936,1.000000,0.013051,0.463235,0.068966,0.314437,DENY
IDENTITY,0.026936,1.000000,0.013468,0.500000,1.000000,0.508081,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.575758,0.415152,DENY
REAL,0.509972,1.000000,0.251404,0.410714,0.511905,0.536799,DENY
SWAP,0.495845,0.972299,0.251404,0.589286,0.511905,0.564148,DENY
SHUFFLE,0.509972,1.000000,0.251404,0.240741,0.055556,0.411534,DENY
IDENTITY,0.509972,1.000000,0.254986,0.500000,1.000000,0.652991,ABSTAIN
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.511905,0.402381,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.524194,0.404839,DENY
SWAP,0.000000,0.922374,0.000000,0.500000,0.524194,0.389314,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.045752,0.309150,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.524194,0.404839,DENY
REAL,0.047478,0.810089,0.026230,0.431507,0.471698,0.357400,DENY
SWAP,0.058608,1.000000,0.026230,0.568493,0.471698,0.425006,DENY
SHUFFLE,0.047478,0.810089,0.026230,0.444444,0.064935,0.278635,DENY
IDENTITY,0.047478,1.000000,0.023739,0.500000,1.000000,0.514243,DENY
STRIP_CTX,0.000000,0.810089,0.000000,0.500000,0.471698,0.356357,DENY
REAL,0.015625,1.000000,0.007042,0.454545,0.490196,0.393482,DENY
SWAP,0.012821,0.820513,0.007042,0.545455,0.490196,0.375205,DENY
SHUFFLE,0.015625,1.000000,0.007042,0.465517,0.023622,0.302361,DENY
IDENTITY,0.015625,1.000000,0.007812,0.500000,1.000000,0.504687,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.490196,0.398039,DENY
REAL,0.011561,0.826590,0.006329,0.475000,0.364407,0.336777,DENY
SWAP,0.013986,1.000000,0.006329,0.525000,0.364407,0.381944,DENY
SHUFFLE,0.011561,0.826590,0.006329,0.479167,0.040984,0.272926,DENY
IDENTITY,0.011561,1.000000,0.005780,0.500000,1.000000,0.503468,DENY
STRIP_CTX,0.000000,0.826590,0.000000,0.500000,0.364407,0.338199,DENY
REAL,0.033019,1.000000,0.015521,0.483333,0.683168,0.443008,DENY
SWAP,0.029289,0.887029,0.015521,0.516667,0.683168,0.426335,DENY
SHUFFLE,0.033019,1.000000,0.015521,0.443182,0.053435,0.309031,DENY
IDENTITY,0.033019,1.000000,0.016509,0.500000,1.000000,0.509906,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.683168,0.436634,DENY
REAL,0.036842,1.000000,0.016827,0.500000,0.635417,0.437817,DENY
SWAP,0.030973,0.840708,0.016827,0.500000,0.635417,0.404785,DENY
SHUFFLE,0.036842,1.000000,0.016827,0.455556,0.056911,0.313227,DENY
IDENTITY,0.036842,1.000000,0.018421,0.500000,1.000000,0.511053,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.635417,0.427083,DENY
REAL,0.057851,1.000000,0.028571,0.416667,0.545455,0.409709,DENY
SWAP,0.056452,0.975806,0.028571,0.583333,0.545455,0.437923,DENY
SHUFFLE,0.057851,1.000000,0.028571,0.421875,0.038095,0.309279,DENY
IDENTITY,0.057851,1.000000,0.028926,0.500000,1.000000,0.517355,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.545455,0.409091,DENY
REAL,0.042254,1.000000,0.020725,0.443182,0.556391,0.412510,DENY
SWAP,0.040678,0.962712,0.020725,0.556818,0.556391,0.427465,DENY
SHUFFLE,0.042254,1.000000,0.020725,0.468750,0.060000,0.318346,DENY
IDENTITY,0.042254,1.000000,0.021127,0.500000,1.000000,0.512676,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.556391,0.411278,DENY
REAL,0.113846,1.000000,0.055224,0.428571,0.629630,0.445454,DENY
SWAP,0.107246,0.942029,0.055224,0.571429,0.629630,0.461111,DENY
SHUFFLE,0.113846,1.000000,0.055224,0.373333,0.078947,0.324270,DENY
IDENTITY,0.113846,1.000000,0.056923,0.500000,1.000000,0.534154,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.629630,0.425926,DENY
REAL,0.054545,1.000000,0.025714,0.458333,0.617021,0.431123,DENY
SWAP,0.048649,0.891892,0.025714,0.541667,0.617021,0.424989,DENY
SHUFFLE,0.054545,1.000000,0.025714,0.423077,0.058824,0.312432,DENY
IDENTITY,0.054545,1.000000,0.027273,0.500000,1.000000,0.516364,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.617021,0.423404,DENY
REAL,0.363333,1.000000,0.173291,0.411111,0.598485,0.509244,DENY
SWAP,0.331307,0.911854,0.173291,0.588889,0.598485,0.520765,DENY
SHUFFLE,0.363333,1.000000,0.173291,0.191176,0.072848,0.360130,DENY
IDENTITY,0.363333,1.000000,0.181667,0.500000,1.000000,0.609000,ABSTAIN
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.598485,0.419697,DENY
REAL,0.040000,1.000000,0.017857,0.425000,0.617978,0.420167,DENY
SWAP,0.032258,0.806452,0.017857,0.575000,0.617978,0.409909,DENY
SHUFFLE,0.040000,1.000000,0.017857,0.450000,0.062500,0.314071,DENY
IDENTITY,0.040000,1.000000,0.020000,0.500000,1.000000,0.512000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.617978,0.423596,DENY
REAL,0.055556,1.000000,0.024876,0.464286,0.378947,0.384733,DENY
SWAP,0.045045,0.810811,0.024876,0.535714,0.378947,0.359079,DENY
SHUFFLE,0.055556,1.000000,0.024876,0.428571,0.036364,0.309073,DENY
IDENTITY,0.055556,1.000000,0.027778,0.500000,1.000000,0.516667,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.378947,0.375789,DENY
REAL,0.103896,1.000000,0.050955,0.333333,0.518868,0.401411,DENY
SWAP,0.100000,0.962500,0.050955,0.666667,0.518868,0.459798,DENY
SHUFFLE,0.103896,1.000000,0.050955,0.365854,0.040984,0.312338,DENY
IDENTITY,0.103896,1.000000,0.051948,0.500000,1.000000,0.531169,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.518868,0.403774,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.666667,0.433333,DENY
SWAP,0.000000,0.865169,0.000000,0.500000,0.666667,0.406367,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.039370,0.307874,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.666667,0.433333,DENY
REAL,0.068273,1.000000,0.032381,0.437500,0.675926,0.442816,DENY
SWAP,0.061594,0.902174,0.032381,0.562500,0.675926,0.446915,DENY
SHUFFLE,0.068273,1.000000,0.032381,0.439655,0.061538,0.320370,DENY
IDENTITY,0.068273,1.000000,0.034137,0.500000,1.000000,0.520482,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.675926,0.435185,DENY
REAL,0.821101,1.000000,0.390830,0.471429,0.485075,0.633687,ABSTAIN
SWAP,0.745833,0.908333,0.390830,0.528571,0.485075,0.611728,ABSTAIN
SHUFFLE,0.821101,1.000000,0.390830,0.260000,0.051282,0.504643,DENY
IDENTITY,0.821101,1.000000,0.410550,0.500000,1.000000,0.746330,ALLOW
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.485075,0.397015,DENY
REAL,0.033981,1.000000,0.016867,0.454545,0.488000,0.398679,DENY
SWAP,0.033493,0.985646,0.016867,0.545455,0.488000,0.413892,DENY
SHUFFLE,0.033981,1.000000,0.016867,0.441860,0.055944,0.309731,DENY
IDENTITY,0.033981,1.000000,0.016990,0.500000,1.000000,0.510194,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.488000,0.397600,DENY
REAL,0.005952,1.000000,0.002732,0.478261,0.490000,0.395389,DENY
SWAP,0.005051,0.848485,0.002732,0.521739,0.490000,0.373601,DENY
SHUFFLE,0.005952,1.000000,0.002732,0.487500,0.049180,0.309073,DENY
IDENTITY,0.005952,1.000000,0.002976,0.500000,1.000000,0.501786,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.490000,0.398000,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.534483,0.406897,DENY
SWAP,0.000000,0.867841,0.000000,0.500000,0.534483,0.380465,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.050360,0.310072,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.534483,0.406897,DENY
REAL,0.055944,1.000000,0.026230,0.437500,0.449541,0.393843,DENY
SWAP,0.049383,0.882716,0.026230,0.562500,0.449541,0.394074,DENY
SHUFFLE,0.055944,1.000000,0.026230,0.430556,0.031250,0.308796,DENY
IDENTITY,0.055944,1.000000,0.027972,0.500000,1.000000,0.516783,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.449541,0.389908,DENY
REAL,0.000000,0.992565,0.000000,0.500000,0.626016,0.423716,DENY
SWAP,0.000000,1.000000,0.000000,0.500000,0.626016,0.425203,DENY
SHUFFLE,0.000000,0.992565,0.000000,0.500000,0.050000,0.308513,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,0.992565,0.000000,0.500000,0.626016,0.423716,DENY
REAL,0.206186,1.000000,0.090090,0.500000,0.522727,0.463801,DENY
SWAP,0.160000,0.776000,0.090090,0.500000,0.522727,0.409763,DENY
SHUFFLE,0.206186,1.000000,0.090090,0.478261,0.036036,0.362115,DENY
IDENTITY,0.206186,1.000000,0.103093,0.500000,1.000000,0.561856,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.522727,0.404545,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.711538,0.442308,DENY
SWAP,0.000000,0.972332,0.000000,0.500000,0.711538,0.436774,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.045802,0.309160,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.711538,0.442308,DENY
REAL,0.058333,0.841667,0.031674,0.468750,0.459770,0.372039,DENY
SWAP,0.069307,1.000000,0.031674,0.531250,0.459770,0.418400,DENY
SHUFFLE,0.058333,0.841667,0.031674,0.486486,0.020619,0.287756,DENY
IDENTITY,0.058333,1.000000,0.029167,0.500000,1.000000,0.517500,DENY
STRIP_CTX,0.000000,0.841667,0.000000,0.500000,0.459770,0.360287,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.611111,0.422222,DENY
SWAP,0.000000,0.935897,0.000000,0.500000,0.611111,0.409402,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.045045,0.309009,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.611111,0.422222,DENY
REAL,0.424870,0.886010,0.225275,0.367250,0.434426,0.467566,DENY
SWAP,0.479532,1.000000,0.225275,0.632750,0.434426,0.554397,DENY
SHUFFLE,0.424870,0.886010,0.225275,0.218301,0.036232,0.358138,DENY
IDENTITY,0.424870,1.000000,0.212435,0.500000,1.000000,0.627461,ABSTAIN
STRIP_CTX,0.000000,0.886010,0.000000,0.500000,0.434426,0.364087,DENY
REAL,0.100719,1.000000,0.046512,0.413043,0.543478,0.420751,DENY
SWAP,0.086420,0.858025,0.046512,0.586957,0.543478,0.424278,DENY
SHUFFLE,0.100719,1.000000,0.046512,0.435484,0.025641,0.321671,DENY
IDENTITY,0.100719,1.000000,0.050360,0.500000,1.000000,0.530216,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.543478,0.408696,DENY
REAL,0.022364,1.000000,0.010937,0.445652,0.763158,0.448422,DENY
SWAP,0.021407,0.957187,0.010937,0.554348,0.763158,0.461407,DENY
SHUFFLE,0.022364,1.000000,0.010937,0.463768,0.058824,0.311179,DENY
IDENTITY,0.022364,1.000000,0.011182,0.500000,1.000000,0.506709,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.763158,0.452632,DENY
REAL,0.013245,1.000000,0.006270,0.479167,0.658824,0.431501,DENY
SWAP,0.011905,0.898810,0.006270,0.520833,0.658824,0.419328,DENY
SHUFFLE,0.013245,1.000000,0.006270,0.469697,0.054054,0.308653,DENY
IDENTITY,0.013245,1.000000,0.006623,0.500000,1.000000,0.503974,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.658824,0.431765,DENY
REAL,0.084848,1.000000,0.038462,0.500000,0.681319,0.460926,DENY
SWAP,0.070352,0.829146,0.038462,0.500000,0.681319,0.423856,DENY
SHUFFLE,0.084848,1.000000,0.038462,0.400000,0.056911,0.316044,DENY
IDENTITY,0.084848,1.000000,0.042424,0.500000,1.000000,0.525455,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.681319,0.436264,DENY
REAL,0.130841,1.000000,0.063063,0.454545,0.444444,0.418579,DENY
SWAP,0.121739,0.930435,0.063063,0.545455,0.444444,0.421027,DENY
SHUFFLE,0.130841,1.000000,0.063063,0.383333,0.038462,0.323140,DENY
IDENTITY,0.130841,1.000000,0.065421,0.500000,1.000000,0.539252,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.444444,0.388889,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.657895,0.431579,DENY
SWAP,0.000000,0.824818,0.000000,0.500000,0.657895,0.396542,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.029412,0.305882,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.657895,0.431579,DENY
REAL,0.033333,1.000000,0.015766,0.500000,0.752809,0.460382,DENY
SWAP,0.029915,0.897436,0.015766,0.500000,0.752809,0.439185,DENY
SHUFFLE,0.033333,1.000000,0.015766,0.443182,0.048780,0.308212,DENY
IDENTITY,0.033333,1.000000,0.016667,0.500000,1.000000,0.510000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.752809,0.450562,DENY
REAL,0.000000,0.948052,0.000000,0.500000,0.620370,0.413684,DENY
SWAP,0.000000,1.000000,0.000000,0.500000,0.620370,0.424074,DENY
SHUFFLE,0.000000,0.948052,0.000000,0.500000,0.056911,0.300993,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,0.948052,0.000000,0.500000,0.620370,0.413684,DENY
REAL,0.021277,1.000000,0.010309,0.451613,0.563636,0.409367,DENY
SWAP,0.020000,0.940000,0.010309,0.548387,0.563636,0.416467,DENY
SHUFFLE,0.021277,1.000000,0.010309,0.465116,0.054688,0.310278,DENY
IDENTITY,0.021277,1.000000,0.010638,0.500000,1.000000,0.506383,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.563636,0.412727,DENY
REAL,0.053333,1.000000,0.025078,0.478261,0.562500,0.423835,DENY
SWAP,0.047337,0.887574,0.025078,0.521739,0.562500,0.408846,DENY
SHUFFLE,0.053333,1.000000,0.025078,0.426471,0.040984,0.309173,DENY
IDENTITY,0.053333,1.000000,0.026667,0.500000,1.000000,0.516000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.562500,0.412500,DENY
REAL,0.028777,0.978417,0.014545,0.458333,0.598425,0.415700,DENY
SWAP,0.029412,1.000000,0.014545,0.541667,0.598425,0.436810,DENY
SHUFFLE,0.028777,0.978417,0.014545,0.460938,0.063380,0.309211,DENY
IDENTITY,0.028777,1.000000,0.014388,0.500000,1.000000,0.508633,DENY
STRIP_CTX,0.000000,0.978417,0.000000,0.500000,0.598425,0.415368,DENY
REAL,0.033333,1.000000,0.015152,0.500000,0.617284,0.433154,DENY
SWAP,0.027778,0.833333,0.015152,0.500000,0.617284,0.398709,DENY
SHUFFLE,0.033333,1.000000,0.015152,0.442308,0.045872,0.307333,DENY
IDENTITY,0.033333,1.000000,0.016667,0.500000,1.000000,0.510000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.617284,0.423457,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.630435,0.426087,DENY
SWAP,0.000000,0.966102,0.000000,0.500000,0.630435,0.419307,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.063063,0.312613,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.630435,0.426087,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.425000,0.385000,DENY
SWAP,0.000000,0.982301,0.000000,0.500000,0.425000,0.381460,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.044444,0.308889,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.425000,0.385000,DENY
REAL,0.006873,0.907216,0.003604,0.483051,0.592308,0.398610,DENY
SWAP,0.007576,1.000000,0.003604,0.516949,0.592308,0.424087,DENY
SHUFFLE,0.006873,0.907216,0.003604,0.486486,0.049645,0.290765,DENY
IDENTITY,0.006873,1.000000,0.003436,0.500000,1.000000,0.502062,DENY
STRIP_CTX,0.000000,0.907216,0.000000,0.500000,0.592308,0.399905,DENY
REAL,0.127660,1.000000,0.061538,0.370968,0.581633,0.428360,DENY
SWAP,0.118812,0.930693,0.061538,0.629032,0.581633,0.464342,DENY
SHUFFLE,0.127660,1.000000,0.061538,0.395833,0.067227,0.330452,DENY
IDENTITY,0.127660,1.000000,0.063830,0.500000,1.000000,0.538298,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.581633,0.416327,DENY
REAL,0.055118,1.000000,0.024221,0.500000,0.500000,0.415868,DENY
SWAP,0.043210,0.783951,0.024221,0.500000,0.500000,0.370276,DENY
SHUFFLE,0.055118,1.000000,0.024221,0.407407,0.031008,0.303551,DENY
IDENTITY,0.055118,1.000000,0.027559,0.500000,1.000000,0.516535,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.500000,0.400000,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.570175,0.414035,DENY
SWAP,0.000000,0.905941,0.000000,0.500000,0.570175,0.395223,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.048951,0.309790,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.570175,0.414035,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.643312,0.428662,DENY
SWAP,0.000000,0.964455,0.000000,0.500000,0.643312,0.421553,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.062500,0.312500,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.643312,0.428662,DENY
REAL,0.117333,0.765333,0.066465,0.372222,0.450331,0.354337,DENY
SWAP,0.153310,1.000000,0.066465,0.627778,0.450331,0.459577,DENY
SHUFFLE,0.117333,0.765333,0.066465,0.402655,0.059211,0.282199,DENY
IDENTITY,0.117333,1.000000,0.058667,0.500000,1.000000,0.535200,DENY
STRIP_CTX,0.000000,0.765333,0.000000,0.500000,0.450331,0.343133,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.622222,0.424444,DENY
SWAP,0.000000,0.988131,0.000000,0.500000,0.622222,0.422071,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.059603,0.311921,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.622222,0.424444,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.732283,0.446457,DENY
SWAP,0.000000,0.936118,0.000000,0.500000,0.732283,0.433680,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.073333,0.314667,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.732283,0.446457,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.743802,0.448760,DENY
SWAP,0.000000,0.928934,0.000000,0.500000,0.743802,0.434547,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.091549,0.318310,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.743802,0.448760,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.627273,0.425455,DENY
SWAP,0.000000,0.950570,0.000000,0.500000,0.627273,0.415569,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.061538,0.312308,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.627273,0.425455,DENY
REAL,0.085837,0.948498,0.044053,0.487500,0.540984,0.421374,DENY
SWAP,0.090498,1.000000,0.044053,0.512500,0.540984,0.437607,DENY
SHUFFLE,0.085837,0.948498,0.044053,0.455357,0.041958,0.315141,DENY
IDENTITY,0.085837,1.000000,0.042918,0.500000,1.000000,0.525751,DENY
STRIP_CTX,0.000000,0.948498,0.000000,0.500000,0.540984,0.397896,DENY
REAL,0.031847,1.000000,0.015244,0.464286,0.595745,0.421424,DENY
SWAP,0.029240,0.918129,0.015244,0.535714,0.595745,0.418814,DENY
SHUFFLE,0.031847,1.000000,0.015244,0.486486,0.042373,0.315190,DENY
IDENTITY,0.031847,1.000000,0.015924,0.500000,1.000000,0.509554,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.595745,0.419149,DENY
REAL,0.057762,1.000000,0.027397,0.422222,0.587302,0.418937,DENY
SWAP,0.052117,0.902280,0.027397,0.577778,0.587302,0.429375,DENY
SHUFFLE,0.057762,1.000000,0.027397,0.423077,0.061644,0.313976,DENY
IDENTITY,0.057762,1.000000,0.028881,0.500000,1.000000,0.517329,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.587302,0.417460,DENY
REAL,0.676806,1.000000,0.323049,0.462500,0.478571,0.588185,ABSTAIN
SWAP,0.618056,0.913194,0.323049,0.537500,0.478571,0.574074,ABSTAIN
SHUFFLE,0.676806,1.000000,0.323049,0.250000,0.062500,0.462471,DENY
IDENTITY,0.676806,1.000000,0.338403,0.500000,1.000000,0.703042,ALLOW
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.478571,0.395714,DENY
REAL,0.032727,0.985455,0.016484,0.462319,0.525926,0.404582,DENY
SWAP,0.033210,1.000000,0.016484,0.537681,0.525926,0.422660,DENY
SHUFFLE,0.032727,0.985455,0.016484,0.477604,0.052632,0.312980,DENY
IDENTITY,0.032727,1.000000,0.016364,0.500000,1.000000,0.509818,DENY
STRIP_CTX,0.000000,0.985455,0.000000,0.500000,0.525926,0.402276,DENY
REAL,0.112069,0.905172,0.058824,0.321429,0.339806,0.347460,DENY
SWAP,0.123810,1.000000,0.058824,0.678571,0.339806,0.440202,DENY
SHUFFLE,0.112069,0.905172,0.058824,0.343750,0.029703,0.289904,DENY
IDENTITY,0.112069,1.000000,0.056034,0.500000,1.000000,0.533621,DENY
STRIP_CTX,0.000000,0.905172,0.000000,0.500000,0.339806,0.348996,DENY
REAL,0.063333,1.000000,0.031353,0.418367,0.623077,0.427226,DENY
SWAP,0.062092,0.980392,0.031353,0.581633,0.623077,0.455709,DENY
SHUFFLE,0.063333,1.000000,0.031353,0.423077,0.059603,0.315473,DENY
IDENTITY,0.063333,1.000000,0.031667,0.500000,1.000000,0.519000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.623077,0.424615,DENY
REAL,0.032374,0.715827,0.018868,0.460526,0.512605,0.348040,DENY
SWAP,0.045226,1.000000,0.018868,0.539474,0.512605,0.423235,DENY
SHUFFLE,0.032374,0.715827,0.018868,0.467033,0.068376,0.260496,DENY
IDENTITY,0.032374,1.000000,0.016187,0.500000,1.000000,0.509712,DENY
STRIP_CTX,0.000000,0.715827,0.000000,0.500000,0.512605,0.345686,DENY
REAL,0.029586,1.000000,0.014164,0.465517,0.623762,0.426606,DENY
SWAP,0.027174,0.918478,0.014164,0.534483,0.623762,0.423612,DENY
SHUFFLE,0.029586,1.000000,0.014164,0.462500,0.048387,0.310927,DENY
IDENTITY,0.029586,1.000000,0.014793,0.500000,1.000000,0.508876,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.623762,0.424752,DENY
REAL,0.022013,0.921384,0.011457,0.489362,0.686957,0.426234,DENY
SWAP,0.023891,1.000000,0.011457,0.510638,0.686957,0.446588,DENY
SHUFFLE,0.022013,0.921384,0.011457,0.492537,0.050360,0.299550,DENY
IDENTITY,0.022013,1.000000,0.011006,0.500000,1.000000,0.506604,DENY
STRIP_CTX,0.000000,0.921384,0.000000,0.500000,0.686957,0.421668,DENY
